ip,username,password,timestamp,method,endpoint,status,user_agent,referrer,login_status
185.100.87.202,janedoe,admin' --,2025-04-20T20:52:49+0200,HEAD,/profile,503,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://legit-site.org,failed
185.220.100.252,eve,' OR 1=1#,2025-04-20T11:52:49-0700,PATCH,/api/data,400,curl/7.68.0,https://legit-site.org,success
203.0.113.5,root,' OR '1'='1,2025-04-21T03:52:49+0900,POST,/api/data,201,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://someother.com,success
218.92.0.225,webmaster,123qwe,2025-04-21T00:22:49+0530,DELETE,/usr/login,400,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://someother.com,failed
218.92.0.218,service_account,pass@123,2025-04-20T18:52:49+0000,DELETE,/api/user,503,python-requests/2.25.1,https://youtube.com,success
45.66.11.10,hilary,admin' --,2025-04-20T19:52:49+0100,PUT,/logout,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://example.com,success
103.207.38.34,user,iloveyou,2025-04-21T00:22:49+0530,PUT,/login,401,python-requests/2.25.1,https://example.com,failed
218.92.0.233,hilary,123qwe,2025-04-20T21:52:49+0300,DELETE,/api/user,401,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://facebook.com,failed
218.92.0.236,charlie,1234abcd,2025-04-20T11:52:49-0700,OPTIONS,/auth,404,curl/7.68.0,https://hacked.com/exploit,success
218.92.0.231,dbadmin,123456,2025-04-20T19:52:49+0100,OPTIONS,/admin,400,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",https://hacked.com/exploit,failed
185.220.101.23,guest1,""" onmouseover=""alert(1)""",2025-04-20T14:52:49-0400,PATCH,/register,200,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://someother.com,success
185.129.62.62,dbadmin,qwerty,2025-04-20T11:52:49-0700,PATCH,/profile,200,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://example.com,failed
218.92.0.219,guest1,<script>alert('xss')</script>,2025-04-20T19:52:49+0100,PUT,/admin,201,python-requests/2.25.1,https://evil.com/redirect,success
10.0.0.2,david,<script>alert('xss')</script>,2025-04-21T00:22:49+0530,PUT,/register,401,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",https://evil.com/phishing,failed
185.246.208.200,webmaster,admin,2025-04-20T20:52:49+0200,PATCH,/login,502,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://legit-site.org,failed
45.227.253.82,smith,passw0rd,2025-04-21T03:52:49+0900,HEAD,/logout,400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://evil.com/phishing,success
218.92.0.220,dev,' OR '1'='1,2025-04-21T06:52:49+1200,OPTIONS,/dashboard,301,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://secured.com,success
218.92.0.221,root,iloveyou,2025-04-20T19:52:49+0100,POST,/register,301,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://bot.com/spam,failed
45.148.10.67,smith,pass@123,2025-04-20T20:52:49+0200,HEAD,/api/data,301,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://secured.com,failed
218.92.0.219,angela,pass@123,2025-04-21T00:22:49+0530,OPTIONS,/api/data,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://evil.com/redirect,failed
194.147.142.0,dev,password,2025-04-20T21:52:49+0300,GET,/login,201,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://attack.com/malicious,failed
185.220.100.252,dbadmin,admin' --,2025-04-20T19:52:49+0100,DELETE,/logout,200,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://attack.com/malicious,success
193.218.118.110,donald,pass@123,2025-04-20T20:52:49+0200,POST,/api/data,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://evil.com/redirect,failed
172.16.0.3,adam,admin' --,2025-04-21T04:52:49+1000,PUT,/api/user,502,PostmanRuntime/7.29.0,https://youtube.com,failed
198.51.100.7,janedoe,password1,2025-04-21T00:22:49+0530,PATCH,/profile,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://attack.com/malicious,failed
37.123.163.58,james,x' OR 1=1 --,2025-04-21T03:52:49+0900,DELETE,/api/data,403,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://facebook.com,success
193.218.118.110,root,iloveyou,2025-04-20T21:52:49+0300,PATCH,/dashboard,500,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://unknown.tld/weird,success
185.220.101.23,dev,admin' --,2025-04-21T04:52:49+1000,HEAD,/admin,502,PostmanRuntime/7.29.0,https://bot.com/spam,success
218.92.0.230,root,1234abcd,2025-04-20T21:52:49+0300,POST,/dashboard,400,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://unknown.tld/weird,failed
45.83.64.1,charlie,qwerty,2025-04-21T00:22:49+0530,POST,/usr/login,500,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://youtube.com,failed
103.15.28.5,eve,123qwe,2025-04-21T06:52:49+1200,DELETE,/logout,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://legit-site.org,success
218.92.0.229,root,1234abcd,2025-04-20T11:52:49-0700,GET,/api/user,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://facebook.com,failed
185.100.87.202,root,qwerty,2025-04-21T04:52:49+1000,OPTIONS,/admin,200,python-requests/2.25.1,https://youtube.com,success
103.15.28.5,isabella,'; DROP TABLE users; --,2025-04-21T03:52:49+0900,PATCH,/register,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://youtube.com,success
103.75.201.2,guest,root,2025-04-20T20:52:49+0200,HEAD,/profile,200,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://facebook.com,failed
10.0.0.2,guest,password123,2025-04-20T14:52:49-0400,OPTIONS,/api/data,500,curl/7.68.0,https://google.com,success
193.32.126.210,hacker,admin' --,2025-04-20T18:52:49+0000,PUT,/profile,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://facebook.com,failed
89.234.157.254,hacker,iloveyou,2025-04-20T20:52:49+0200,PATCH,/api/user,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://unknown.tld/weird,success
141.98.10.91,david,passw0rd,2025-04-20T22:52:49+0400,DELETE,/api/user,503,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://evil.com/phishing,success
89.234.157.254,dev,12345,2025-04-21T03:52:49+0900,POST,/api/user,500,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://someother.com,success
185.107.56.231,test,password,2025-04-21T00:22:49+0530,DELETE,/dashboard,500,PostmanRuntime/7.29.0,https://someother.com,failed
141.98.10.91,charlie,root123,2025-04-20T14:52:49-0400,HEAD,/admin,200,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://facebook.com,success
218.92.0.217,alex,123456,2025-04-20T11:52:49-0700,OPTIONS,/admin,404,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://evil.com/phishing,success
45.148.10.67,hacker,x' OR 1=1 --,2025-04-20T11:52:49-0700,OPTIONS,/api/data,503,curl/7.68.0,https://secured.com,failed
94.102.49.193,service_account,<script>alert(1)</script>,2025-04-20T20:52:49+0200,OPTIONS,/login,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://hacked.com/exploit,success
185.220.100.252,john_doe,password123,2025-04-20T20:52:49+0200,PATCH,/api/user,503,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://bot.com/spam,success
89.234.157.254,root,letmein123,2025-04-20T20:52:49+0200,OPTIONS,/logout,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://legit-site.org,failed
103.75.201.2,angela,admin' --,2025-04-20T20:52:49+0200,GET,/register,301,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://attack.com/malicious,success
134.209.120.69,root,admin' --,2025-04-20T18:52:49+0000,PATCH,/admin,502,python-requests/2.25.1,https://attack.com/malicious,success
103.75.201.2,david,password1,2025-04-20T14:52:49-0400,POST,/login,301,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://example.com,success
89.234.157.254,janedoe,passw0rd,2025-04-21T06:52:49+1200,PUT,/login,301,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://unknown.tld/weird,success
185.142.236.35,dbadmin,""" onmouseover=""alert(1)""",2025-04-20T19:52:49+0100,GET,/dashboard,500,PostmanRuntime/7.29.0,https://unknown.tld/weird,failed
192.168.1.1,john_doe,password123,2025-04-20T20:52:49+0200,PATCH,/profile,401,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://youtube.com,failed
218.92.0.236,james,toor,2025-04-20T21:52:49+0300,HEAD,/logout,403,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://someother.com,success
218.92.0.220,eve,root' OR '1'='1,2025-04-20T21:52:49+0300,OPTIONS,/api/data,201,curl/7.68.0,https://bot.com/spam,failed
218.92.0.229,adam,welcome,2025-04-21T06:52:49+1200,OPTIONS,/logout,401,PostmanRuntime/7.29.0,https://legit-site.org,success
103.207.38.34,service,welcome,2025-04-20T19:52:49+0100,GET,/api/user,503,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://google.com,failed
185.220.100.252,root,iloveyou,2025-04-21T03:52:49+0900,PUT,/auth,503,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://evil.com/redirect,success
103.207.38.34,service,""" onmouseover=""alert(1)""",2025-04-20T11:52:49-0700,DELETE,/logout,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://attack.com/malicious,success
45.134.20.55,david,1234abcd,2025-04-20T19:52:49+0100,PUT,/logout,401,curl/7.68.0,https://google.com,success
45.148.10.67,adam,root' OR '1'='1,2025-04-21T06:52:49+1200,POST,/settings,400,PostmanRuntime/7.29.0,https://secured.com,success
218.92.0.227,alex,' OR '1'='1,2025-04-20T20:52:49+0200,HEAD,/settings,502,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://google.com,success
203.0.113.5,john_doe,root123,2025-04-20T20:52:49+0200,GET,/settings,404,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://youtube.com,success
218.92.0.216,guest,' OR '1'='1,2025-04-20T22:52:49+0400,PATCH,/admin,503,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",https://unknown.tld/weird,success
218.92.0.220,janedoe,""" onmouseover=""alert(1)""",2025-04-20T14:52:49-0400,DELETE,/login,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://facebook.com,success
103.207.38.34,janedoe,<script>alert(1)</script>,2025-04-20T19:52:49+0100,GET,/usr/login,500,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",https://evil.com/redirect,failed
103.55.38.6,angela,12345,2025-04-21T06:52:49+1200,PATCH,/auth,201,curl/7.68.0,https://legit-site.org,success
193.32.126.210,dev,'; DROP TABLE users; --,2025-04-20T21:52:49+0300,OPTIONS,/settings,403,PostmanRuntime/7.29.0,https://someother.com,failed
185.220.101.23,alex,admin' #,2025-04-21T04:52:49+1000,PUT,/settings,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://unknown.tld/weird,success
218.92.0.219,service,123qwe,2025-04-20T11:52:49-0700,PATCH,/api/user,500,python-requests/2.25.1,https://example.com,success
185.220.101.23,adam,root123,2025-04-20T20:52:49+0200,OPTIONS,/profile,200,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://evil.com/phishing,success
194.147.142.0,service,root,2025-04-20T14:52:49-0400,POST,/logout,502,python-requests/2.25.1,https://google.com,failed
209.141.38.71,testuser,'; DROP TABLE users; --,2025-04-20T22:52:49+0400,DELETE,/usr/login,403,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://attack.com/malicious,failed
141.98.10.91,eve,root,2025-04-20T18:52:49+0000,PUT,/api/data,200,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://attack.com/malicious,failed
185.220.101.23,dev,1234abcd,2025-04-21T04:52:49+1000,HEAD,/usr/login,502,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",https://example.com,success
185.129.62.62,dbadmin,123qwe,2025-04-20T18:52:49+0000,POST,/admin,500,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",https://unknown.tld/weird,failed
218.92.0.217,guest,1234abcd,2025-04-20T14:52:49-0400,GET,/dashboard,301,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://example.com,failed
45.83.64.1,janedoe,password,2025-04-20T20:52:49+0200,DELETE,/settings,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",-,success
185.220.100.252,root,' OR '1'='1,2025-04-20T20:52:49+0200,DELETE,/profile,500,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://unknown.tld/weird,failed
218.92.0.231,root,'; DROP TABLE users; --,2025-04-21T03:52:49+0900,OPTIONS,/api/user,502,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://attack.com/malicious,failed
37.123.163.58,guest,admin' #,2025-04-20T11:52:49-0700,HEAD,/logout,301,PostmanRuntime/7.29.0,https://bot.com/spam,success
103.75.201.2,admin,password123,2025-04-20T20:52:49+0200,PUT,/admin,301,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://legit-site.org,failed
185.129.62.62,service_account,root123,2025-04-20T20:52:49+0200,OPTIONS,/api/user,301,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://secured.com,failed
10.0.0.2,smith,<script>alert(1)</script>,2025-04-21T06:52:49+1200,PATCH,/usr/login,503,PostmanRuntime/7.29.0,https://youtube.com,failed
103.15.28.5,smith,x' OR 1=1 --,2025-04-21T03:52:49+0900,HEAD,/auth,500,python-requests/2.25.1,https://example.com,failed
185.220.100.252,bob,""" onmouseover=""alert(1)""",2025-04-20T20:52:49+0200,OPTIONS,/usr/login,500,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://attack.com/malicious,failed
45.66.11.10,james,admin,2025-04-20T18:52:49+0000,DELETE,/logout,301,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://attack.com/malicious,success
218.92.0.236,adam,root,2025-04-20T20:52:49+0200,HEAD,/logout,503,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://evil.com/phishing,failed
192.42.116.16,user,<script>alert('xss')</script>,2025-04-20T11:52:49-0700,PUT,/admin,301,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://example.com,success
192.168.1.1,david,admin' --,2025-04-20T21:52:49+0300,GET,/auth,404,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://attack.com/malicious,failed
218.92.0.103,hilary,root' OR '1'='1,2025-04-20T21:52:49+0300,POST,/api/data,403,PostmanRuntime/7.29.0,https://bot.com/spam,success
146.70.80.184,smith,passw0rd,2025-04-20T11:52:49-0700,OPTIONS,/admin,400,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://attack.com/malicious,failed
185.220.100.252,test,root123,2025-04-20T22:52:49+0400,DELETE,/profile,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://bot.com/spam,success
218.92.0.103,user,admin' #,2025-04-20T14:52:49-0400,POST,/logout,404,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",https://bot.com/spam,failed
218.92.0.220,testuser,admin' --,2025-04-20T19:52:49+0100,GET,/logout,201,python-requests/2.25.1,https://legit-site.org,failed
218.92.0.218,service_account,<script>alert('xss')</script>,2025-04-20T11:52:49-0700,GET,/usr/login,503,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://youtube.com,failed
45.148.10.67,root,' OR 1=1#,2025-04-20T18:52:49+0000,PATCH,/auth,200,PostmanRuntime/7.29.0,https://unknown.tld/weird,failed
218.92.0.223,testuser,admin,2025-04-21T00:22:49+0530,HEAD,/api/user,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://facebook.com,success
185.107.56.231,root,admin' --,2025-04-20T22:52:49+0400,PUT,/api/user,502,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://facebook.com,failed
218.92.0.229,service_account,123qwe,2025-04-20T19:52:49+0100,PUT,/api/data,400,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://google.com,failed
218.92.0.227,dev,welcome,2025-04-21T03:52:49+0900,POST,/register,400,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",https://bot.com/spam,success
218.92.0.228,hacker,root123,2025-04-21T04:52:49+1000,PUT,/api/data,301,PostmanRuntime/7.29.0,https://secured.com,success
103.86.49.149,janedoe,root123,2025-04-21T03:52:49+0900,HEAD,/auth,301,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://bot.com/spam,success
218.92.0.221,adam,password123,2025-04-20T11:52:49-0700,PATCH,/settings,503,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://evil.com/phishing,failed
192.168.1.1,eve,password1,2025-04-20T21:52:49+0300,PUT,/login,500,python-requests/2.25.1,-,success
218.92.0.219,guest1,'; DROP TABLE users; --,2025-04-20T18:52:49+0000,POST,/usr/login,401,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),-,failed
218.92.0.227,janedoe,12345,2025-04-21T00:22:49+0530,POST,/api/user,200,curl/7.68.0,https://legit-site.org,success
198.98.54.17,john_doe,pass@123,2025-04-20T21:52:49+0300,PATCH,/api/user,400,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://evil.com/redirect,success
45.83.64.1,adam,qwerty,2025-04-21T03:52:49+0900,PATCH,/register,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://evil.com/redirect,failed
109.248.148.55,donald,root,2025-04-20T14:52:49-0400,POST,/dashboard,404,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://attack.com/malicious,success
218.92.0.229,testuser,welcome,2025-04-20T20:52:49+0200,POST,/admin,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://example.com,failed
218.92.0.233,donald,admin' --,2025-04-20T14:52:49-0400,DELETE,/dashboard,500,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://evil.com/redirect,failed
